textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
9deb3de75e,man cut hair . mean cory . procuts come .,man I can cut my hair now. I mean not with cory.  procuts here I come.,neutral,night,70-100,Kiribati,119449,810.0,147
b1b7d7ccb8,awesome day ? ... expect much # awesomeupdater,u  #awesomeupdater,positive,morning,0-20,Kuwait,4270571,17820.0,240
e92c3eac9b,oh ! ! hope get better show argentina ! good luck !,Oh no!!  Hope you get better for your show in Argentina! Good luck!,positive,noon,21-30,Kyrgyzstan,6524195,191800.0,34
8a088af6b1,"` tuna & noodles thing , smashed potato cakes & ...... ? winksy says hi .","i`m having tuna & noodles thing, smashed potato cakes &......?   Winksy says",neutral,night,31-45,Laos,7275560,230800.0,32
da38bf4882,get dachshund awesome getting stuck silly places know breed !,Get a dachshund they are awesome at getting stuck in silly places I should know I breed them!,neutral,morning,46-60,Latvia,1886198,62200.0,30
7f4ab90701,hey mar ! miss also ( yeah got ta find stupidstupid school (,miss,negative,noon,60-70,Lebanon,6825445,10230.0,667
d8e6758a0a,way home dood .. dont think crappy vodafone gprs handle yaymen.com,crappy,negative,night,70-100,Lesotho,2142249,30360.0,71
1ff5819a2b,"enough pizza ordered , ` get . pizza delight !","Not enough pizza ordered, so I didn`t get any. And it was Pizza Delight too!",neutral,morning,0-20,Liberia,5057681,96320.0,53
d251fac5db,_idol looking new sms sending solution ? http : //promotion.itagg.com get ã¯â¿â½6 free sms every itagg !,_Idol Looking for a new SMS sending solution? http://promotion.itagg.com Get Ã¯Â¿Â½6 FREE SMS with every iTAGG!,neutral,noon,21-30,Libya,6871292,1759540.0,4
702963ec1f,really worth watching cinema . mum really enjoyed,Really worth watching at the cinema.  Mum really enjoyed,positive,night,31-45,Liechtenstein,38128,160.0,238
e63909db33,know funny thing everyone packing e3 packing go mexico ... e3,funny,positive,morning,46-60,Lithuania,2722289,62700.0,43
ef049838ed,kinda may chickened ...,Kinda may have chickened out..,negative,noon,60-70,Luxembourg,625978,2590.0,242
8cc9fcd1de,# snl ... ` gotten better keep,you`ve gotten better,positive,night,70-100,Madagascar,27691018,581795.0,48
afadeeb8cc,"oh , today friend goes usa ! , iã¯â¿â½m going miss much ! , great time darling","IÃ¯Â¿Â½m going to miss her so much!  , have a great time darling",neutral,morning,0-20,Malawi,19129952,94280.0,203
8cd71c7f02,"holy wow , think could ` slept day ! soooo tired .",tired.,negative,noon,21-30,Malaysia,32365999,328550.0,99
66c610f2fa,roxy right . palmade stuffs pretty cool,This palmade stuffs pretty cool,positive,night,31-45,Maldives,540544,300.0,1802
d05540e08e,sending tons thankful love sock summit . ` believe utter * * * * people spew .,Sending you both TONS of thankful love for Sock Summit. I can`t believe the utter **** that some people spew.,neutral,morning,46-60,Mali,20250833,1220190.0,17
3efcfd5ebe,sleppytime . really missing godfather right . love wayne,Really missing my godfather right now. Love you Wayne,neutral,noon,60-70,Malta,441543,320.0,1380
347155a229,saddest celeb story week http : //bit.ly/h09ph,saddest,negative,night,70-100,Marshall Islands,59190,180.0,329
75c32ca012,britta says wants lunch,britta says she wants to have lunch with you too,neutral,morning,0-20,Mauritania,4649658,1030700.0,5
ca05889bb8,organic chemistry ah confusing !,confusing!,negative,noon,21-30,Mauritius,1271768,2030.0,626
e483f2a16d,aww love,love,positive,night,31-45,Mexico,128932753,1943950.0,66
d80f9d077e,"* * * * , paid like $ 16 first slightly stoopid show charge $ 47 pop makes sad ...","****,",negative,morning,46-60,Micronesia,115023,700.0,164
ccb6a460e2,ran accela unit tests first time 2 years ... failed,they failed,negative,noon,60-70,Moldova,4033963,32850.0,123
b60e0550cd,faith daphne,faith and daphne,neutral,night,70-100,Monaco,39242,1.0,26337
a9f5a7ec14,got ta check bro ... mine girl,gotta check with the bro on that...and mine is a girl,neutral,morning,0-20,Mongolia,3278290,1553560.0,2
f761f6948a,bored waiting class start . sigh midterms next week > _ <,So bored  waiting for class to start. Sigh midterms next week >_<,negative,noon,21-30,Montenegro,628066,13450.0,47
33db173eb6,im soooooooo * * * * hungry ! ! wat 2 eat ? ?,Im soooooooo **** hungry!! wat 2 eat??,neutral,night,31-45,Morocco,36910560,446300.0,83
84f8384f1e,awesome fruits vegetable juice opening lam ` noodles 8 # fb http : //tinyurl.com/qnjqx2,is having awesome fruits and vegetable juice,positive,morning,46-60,Mozambique,31255435,786380.0,40
fa067e010a,". result , salary decrease",decrease,negative,noon,60-70,Myanmar (formerly Burma),54409800,653290.0,83
8c355c4576,whaaaat ? ! ? ! ? happen ?,Whaaaat?!?!?  When did that happen?,neutral,night,70-100,Namibia,2540905,823000.0,3
d18c11a2bf,feel dpressed,feel dpressed,negative,morning,0-20,Nauru,10824,20.0,541
c3e2e830b6,_diva always coffee ? cookies ?,_diva as always  coffee? cookies?,neutral,noon,21-30,Nepal,29136808,143350.0,203
ce1f6366d9,"hahahahaha , day","hahahahaha,",positive,night,31-45,Netherlands,17134872,33720.0,508
9107f1f10f,collect tv acquired freecycle,off to collect a tv I acquired from freecycle,neutral,morning,46-60,New Zealand,4822233,263310.0,18
76edbb1539,happy mothers day mom `,Happy Mothers Day,positive,noon,60-70,Nicaragua,6624554,120340.0,55
887ad215a3,stomach feels like ` touching ground .. ` full,i`m SO full,negative,night,70-100,Niger,24206644,1266700.0,19
be141f574a,kinda looking forward seeing seann william scott office today,I was kinda looking forward to seeing Seann William Scott in the office today,neutral,morning,0-20,Nigeria,206139589,910770.0,226
f60b533013,itl,can i have itL,neutral,noon,21-30,North Korea,25778816,120410.0,214
c9b70e1a35,disturbed . sold baby tiger met thailand exotic pet . greedy bastards,Disturbed. They sold the baby tiger I met in Thailand as an exotic pet. Greedy bastards,negative,night,31-45,North Macedonia,2083374,25220.0,83
3889809fc3,"sorry mr grey , menlo",sorry about,negative,morning,46-60,Norway,5421241,365000.0,15
6f4571eeec,good . intent . hopefully others get vibe,good. that was the intent.,positive,noon,60-70,Oman,5106626,309500.0,16
b300877d30,"white pointy shoes haha , ah got excited enw drummer youre mean !","white pointy shoes haha, and ah you got me excited about the enw drummer  youre mean!",neutral,night,70-100,Pakistan,220892340,770880.0,287
a006859f1b,bahaha loook like kung fu panda wake morning .,bahaha,positive,morning,0-20,Palau,18094,460.0,39
43feef1b8c,little bit drink ` actually strong anymore,after a little bit the drink isn`t actually so strong anymore,neutral,noon,21-30,Palestine State,5101414,6020.0,847
ba76e2a650,time ticking sooo sloooooooooowlyyyyyyyyyyyyy,sloooooooooowlyyyyyyyyyyyyy,negative,night,31-45,Panama,4314767,74340.0,58
7.53E+15,thank god sport doesnt take offence jokes unlike three good friends stopped talking !,Thank,positive,morning,46-60,Papua New Guinea,8947024,452860.0,20
4e85a613cd,"computer class , photo booth ` work","in computer class, photo booth doesn`t  work",neutral,noon,60-70,Paraguay,7132538,397300.0,18
64b1786848,heyheyheyheyehyeyyyyyyyyyyyyyyyy noo tokio hotel tshirts im friad omg shame,shame,negative,night,70-100,Peru,32971854,1280000.0,26
05b5e4da53,hate program freezes installation .,hate,negative,morning,0-20,Philippines,109581078,298170.0,368
2f55f93532,"yes , ! maybe dm though ` annoy followers . thought late . good night !",so we don`t annoy our followers. Thought of that too late.    Good nigh,positive,noon,21-30,Poland,37846611,306000.0,124
377b447989,great first impressions little netbook- downside access hatch upgrade ram,Great,positive,night,31-45,Portugal,10196709,91590.0,111
5849da8575,lol brandy mr whiskers,lol brandy and mr whiskers is on,neutral,morning,46-60,Qatar,2881053,11610.0,248
cf34c2b139,feel like throw .,I feel like I have to throw up.,negative,noon,60-70,Romania,19237691,230170.0,84
8d548e722c,sooo reluctant study finals right ....,sooo reluctant to study for finals right now.... but i have to,neutral,night,70-100,Russia,145934462,16376870.0,9
1e857fecf5,.... welcome public transport x,....welcome to public transport  X,neutral,morning,0-20,Rwanda,12952218,24670.0,525
b05497968c,"possibly carpenters number , topical .","possibly a carpenters number,topical.",neutral,noon,21-30,Saint Kitts and Nevis,53199,260.0,205
892bd5ce3b,still shoesless que ardillaaaaaaaaaaaa !,still shoesless  que ardillaaaaaaaaaaaa!,neutral,night,31-45,Saint Lucia,183627,610.0,301
f1c10e0163,"yea looks good , flower mean .","yea it looks good,",positive,morning,46-60,Saint Vincent and the Grenadines,110940,390.0,284
6a3d85c9ad,"epicentre wheelock place , 250 units & tourists . starting today","EpiCentre Wheelock Place, 250 units & for tourists only. Starting today",neutral,noon,60-70,Samoa,198414,2830.0,70
ff1cb8b8bd,fun last night ? ` see .,did you have fun last night? we didn`t see you.,neutral,night,70-100,San Marino,33931,60.0,566
7a2be11b18,date like man dont get played like * * * *,Date Like A Man So You Dont Get Played Like A ****,negative,morning,0-20,Sao Tome and Principe,219159,960.0,228
331cb6a72c,good luck .. mine 3rd day today !,Good Luck.,positive,noon,21-30,Saudi Arabia,34813871,2149690.0,16
b4f4771ed3,hair looks sicckkkk . happy mothers day mothers !,The hair looks sicckkkk.  Happy mothers day to all the mothers!,neutral,night,31-45,Senegal,16743927,192530.0,87
bc9416214a,"marrrrrrrrrry ! < 3 fun partying tonight , drink , 18 wud come see !","have fun partying tonight,",positive,morning,46-60,Serbia,8737371,87460.0,100
054bf4b3c5,work ...,Work...,neutral,noon,60-70,Seychelles,98347,460.0,214
d78480b629,work punchy due two early morning pager events .,At work but punchy due to two early morning pager events.,neutral,night,70-100,Sierra Leone,7976983,72180.0,111
adeb98adaf,nw macedonia : rainy days row .,Few rainy days in a row.,neutral,morning,0-20,Singapore,5850342,700.0,8358
aeb6a93ba2,` welcome !,welcome!,positive,noon,21-30,Slovakia,5459642,48088.0,114
07aabdc5dc,john making wear mask gloves work cause ` sick . says ` want catch swine flu . http : //yfrog.com/02mxjj,cause I`m sick.,negative,night,31-45,Slovenia,2078938,20140.0,103
f03d6d4367,whats wrong flickr http : //www.flickr.com/photos/frenchtoastcake/ quilt top photo shows click ! sad story ! ! !,whats wrong with my flickr,negative,morning,46-60,Solomon Islands,686884,28000.0,25
9db4d1e6c0,- supposed unrelated ( story-wise ) new part fallout series ` working ... name,unrelated,negative,noon,60-70,Somalia,15893222,627340.0,25
c4db821ee7,* * * * week * * * * week gym worst headache .,**** week all **** week  off,negative,night,70-100,South Africa,59308690,1213090.0,49
48a2a08d55,"_pills punching bag ! ive never touched , covered brother ` sweat .. u use u want ! hehe","_pills we have a punching bag here! but ive never touched it, covered with my brother`s sweat.. but u can use it if u want! hehe",neutral,morning,0-20,South Korea,51269185,97230.0,527
f5dd26cb38,omfg downing tasty . ate almost lo,tasty.,positive,noon,21-30,South Sudan,11193725,610952.0,18
a4f5a18cb7,"* hugs * love , mamabear ! happy mom ` day ! ! ! ! ( case ` see around tomorrow )",Happy,positive,night,31-45,Spain,46754778,498800.0,94
18388b8a88,im sad work today cant win tickets,sad,negative,morning,46-60,Sri Lanka,21413249,62710.0,341
a2e20a975a,lovin ` performance snl tonight ... * * * * funny ! ! !,Lovin`,positive,noon,60-70,Sudan,43849260,1765048.0,25
226c330a44,want call . go michigan ! hahha,I want a call from you.  GO MICHIGAN! hahha,neutral,night,70-100,Suriname,586632,156000.0,4
8e0368fe4f,morning ali big thank yesterday love always xxxx . bike today ? ` forget get helmet ok,a big thank you,positive,morning,0-20,Sweden,10099265,410340.0,25
60c9c064bd,helping cousin get ready 8th grade dance ... growing,Helping my cousin get ready for her 8th grade dance...she is growing up,neutral,noon,21-30,Switzerland,8654622,39500.0,219
11f2c5fc7c,bank,Off to the bank,neutral,night,31-45,Syria,17500658,183630.0,95
2229f196ae,miss 70s show ! ! ! ! ! !,Miss,negative,morning,46-60,Tajikistan,9537645,139960.0,68
2a66823166,chilling feeling really nice ..,Chilling,positive,noon,60-70,Tanzania,59734218,885800.0,67
9fce0ac9cf,"hey , nothing wrong !","Hey, nothing wrong with that!",positive,night,70-100,Thailand,69799978,510890.0,137
976cff7bac,watched persepolis ? broken english also nice sundays,nice,positive,morning,0-20,Timor-Leste,1318445,14870.0,89
a86dd8d290,well ` official strep,Well it`s official I have strep,neutral,noon,21-30,Togo,8278724,54390.0,152
85dcce2756,thinking song use next chilled edition video !,is thinking what song to use for the next chilled edition video!,neutral,night,31-45,Tonga,105695,720.0,147
19e66b7b96,"going town friend , long time ` seen ... okok .. feeling fresh",OKOK.. i am feeling fresh again,positive,morning,46-60,Trinidad and Tobago,1399488,5130.0,273
57ed2efb41,route home ! parents 35th wedding anniversary 2day .. gona take em 4 dinner let ` c find woman 2getha 4 long,On route home! Parents 35th wedding anniversary 2day.. Gona take em 4 dinner  let`s c if I find a woman I can be 2getha with 4 that long,neutral,noon,60-70,Tunisia,11818619,155360.0,76
30c1729a6f,"aha bet cute , wear nu * * time cn show mine , u cn show","cute,",positive,night,70-100,Turkey,84339067,770000.0,110
897926a787,` think sale ciroc stay .. * * * * .. thats luck,.****.,negative,morning,0-20,Turkmenistan,6031200,469930.0,13
8de55e944a,"feel like nerd saying , new star trek looks kinda cool , might see haha . let know goes !","i feel like a nerd saying it, but the new star trek looks kinda cool, i might see it haha. Let me know how it goes!",neutral,noon,21-30,Tuvalu,11792,30.0,393
a7ee361df0,"want 2 get nails done today , according 2 superstition ` . guess ` 2 wait til tomorrow .. 2 french !","I want 2 get my nails done today, but according 2 superstition I can`t. Guess I`ll have 2 wait til tomorrow then..  off 2 French!",neutral,night,31-45,Uganda,45741007,199810.0,229
7bfc1b7338,` seen star trek twice . seeing 'up ' today 3d since outvoted .,I`ve only seen Star Trek twice. Seeing 'Up' today but not in 3D since I was outvoted.,neutral,morning,46-60,Ukraine,43733762,579320.0,75
297e022449,happy mother ` day wonderful mothers world ! ! ! included ...,HAPPY MOTHER`S DAY,positive,noon,60-70,United Arab Emirates,9890402,83600.0,118
34ae5f476b,surprisingly liked star trek ( contrary theory star wars fans anti trekkies ),liked,positive,night,70-100,United Kingdom,67886011,241930.0,281
7cb24bda2e,"3 , im tired ` sleep",tired,negative,morning,0-20,United States of America,331002651,9147420.0,36
61bf2189f0,happy belated birthday francesc fabregas ! wish best fabre,wish you all the best,positive,noon,21-30,Uruguay,3473730,175020.0,20
93f322efa5,santana - maria maria ( wraith ) ? http : //blip.fm/~7a10a,Santana - Maria Maria (The Wraith)  ? http://blip.fm/~7a10a,neutral,night,31-45,Uzbekistan,33469203,425400.0,79
fc595e7eae,heading baguio hours .,will be heading to baguio in a few hours.,neutral,morning,46-60,Vanuatu,307145,12200.0,25
344190927c,hi ! ` eunice kyna ! ` huge fan ! ` wait next album ! ; ),a HUGE fan,positive,noon,60-70,Venezuela,28435940,882050.0,32
e542ce8b90,wow vicodin must worked slept ... better get updating bjaday.com job,Wow the  vicodin must have worked I over slept... Better get updating BJADAY.com or I will not have a job,neutral,night,70-100,Vietnam,97338579,310070.0,314
