score,Text,Actual_Score,GPT 3.5 Score,GPT 4.0 Score,Llama 7B Score
negative,"finnish textiles clothing group marimekko oyj posted net profit 7.99 mln euro $ 10.4 mln 2006 , compared 8.4 mln euro $ 10.9 mln 2005 .",2,3.0,3.0,4.0
negative,"2009 , stora enso 's net loss eur 879.7 million compared eur 673.4 million previous year .",2,1.0,1.0,2.0
negative,"january-june 2010 , diluted loss per share stood eur0 .3 versus eur0 .1 first half 2009 .",1,2.0,2.0,4.0
negative,"october , upm reported third-quarter net loss euro86 million $ 110 million compared net profit euro120 million 2007 .",1,1.0,1.0,1.0
negative,operating loss amounted eur 0.7 mn compared profit eur 0.8 mn second quarter 2005 .,2,1.0,2.0,1.0
negative,"operating loss non-recurring items eur 0.9 mn , compared profit eur 11.5 mn 2008 .",2,1.0,1.0,1.0
negative,"operating profit margin 8.3 % , compared 11.8 % year earlier .",2,2.0,3.0,1.0
negative,operating profit eur 1.6 mn 2005 compared eur 5.9 mn 2004 .,1,2.0,2.0,3.0
negative,"operating result showed loss eur 2.9 mn , year , showed profit eur 0.6 mn .",1,1.0,1.0,1.0
negative,"salcomp oyj , finnish maker mobile phone chargers , monday posted eur1 .49 million loss second quarter compared 1.70 million profit period previous year .",1,1.0,2.0,1.0
negative,scanfil also issued profit warning .,2,2.0,2.0,1.0
negative,scanfil issued profit warning 10 april 2006 .,1,1.0,2.0,1.0
negative,"operating loss amounted eur 0.8 mn , compared profit eur 3.9 mn year earlier .",1,1.0,1.0,1.0
negative,"period-end cash cash equivalents totaled eur6 .5 , compared eur10 .5 previous year .",1,2.0,3.0,5.0
negative,"poorest index figure given finnish power company fortum , 4.5 .",2,2.0,2.0,4.0
negative,real estate company posted net loss +ó x201a -¼ 59.3 million +ó x201a -¼ 0.21 per share compared net profit +ó x201a -¼ 31 million +ó x201a -¼ 0.11 per share corresponding quarter 2007 .,2,1.0,1.0,3.0
negative,"tightened competition situation production automation market affected net sales 2006 , cencorp said .",1,2.0,3.0,2.0
negative,"tietoenator 1.13 pct 18.38 , extending recent lows last week 's second-quarter report , dealers said .",2,2.0,3.0,4.0
positive,operating profit excluding restructuring costs grew eur 44.5 million eur 31.7 million operating profit including restructuring costs showed even larger growth eur 38.5 million eur 7.4 million .,4,5.0,5.0,5.0
positive,"china based operation enable us fully leverage resources expertise wireless solutions , also strengthen capability offer industry-leading products customers china . ``",5,4.0,4.0,5.0
positive,"cost cutting measures , produced around eur70m savings past nine months , dampened airline 's loss , finnair said .",5,3.0,3.0,5.0
positive,groups 's turnover full fiscal year expected show slight increase previous fiscal year .,4,3.0,3.0,4.0
positive,talks aimed restructuring operations cutting costs .,4,2.0,3.0,3.0
positive,"consolidated operating profit excluding one-off items eur 30.6 mn , eur 29.6 mn year earlier .",4,3.0,3.0,5.0
positive,ebit excluding non-recurring items estimated increase 2009 .,4,3.0,4.0,5.0
neutral,"february 2011 , new wording identity documents act makes mobile id state-approved electronic document february 1st 2011 entered force .",3,3.0,3.0,5.0
positive,lean system supports change management component purchasing extremely well .,5,5.0,4.0,5.0
positive,operating profit excluding non-recurring items increased 27 % eur 81.9 mn eur 64.4 mn corresponding period 2008 .,4,5.0,4.0,5.0
neutral,planned ethanol energy production plant operate correlation waste treatment unit paper mill .,3,3.0,3.0,3.0
positive,cash flow business operations totalled eur 0.4 mn compared negative eur 15.5 mn first half 2008 .,4,2.0,4.0,1.0
positive,"cash flow operations totalled eur 2.71 mn , compared negative eur 0.83 mn corresponding period 2008 .",5,2.0,3.0,5.0
positive,"cash flow operations totalled eur 7.4 mn , compared negative eur 68.6 mn second quarter 2008 .",5,3.0,3.0,4.0
positive,"ebit excluding non-recurring items , totalled eur 67.8 mn , eur 38.1 mn .",5,2.0,3.0,4.0
positive,"finnish energy company fortum oyj said november 13 , 2007 granted environmental permit build biofuel-fired combined heat power chp plant vartan harbor eastern stockholm .",4,3.0,3.0,5.0
positive,nokia 0.12 pct 16.70 eur kicking morning negative territory .,5,2.0,2.0,1.0
positive,"return investment 5.0 % , compared negative 4.1 % 2009 .",4,3.0,4.0,5.0
positive,"thus method cut working costs , fasten planning building processes .",4,4.0,4.0,5.0
neutral,results expected late 2006 .,3,2.0,3.0,3.0
neutral,"copying , republication redistribution afx news content , including framing similar means , expressly prohibited without prior written consent afx news .",3,1.0,3.0,1.0
neutral,"company reported profit 800,000 euro ( $ 1.2 mln ) sale varesvuo partners sub-group loss 400,000 euro $ 623,000 caused sale program production subsidiary oy filmiteollisuus fine ab .",3,2.0,3.0,4.0
negative,"far norwegian norske skog reduced staff levels 1,000 people plans reduce production 200,000 tons 2008 , finnish-swedish stora enso cut staff 1,700 people production 500,000 tons .",1,1.0,2.0,3.0
neutral,extracted filtrates high clarity dried filter cakes meet required transport moisture limits ( tmls ) ore grades .,3,3.0,3.0,5.0
negative,25 march 2011 - finnish electronics contract manufacturer scanfil oyj hel : scf1v said today plan merge wholly owned scanfil ems group ojala-yhtyma oy hit snag shareholders domestic rival rejected deal .,1,2.0,2.0,4.0
neutral,"part new strategy , finnish biohit planning incorporate diagnostics business separate limited company .",3,3.0,3.0,4.0
neutral,"split , number k shares 9 540 000 number shares 26 885 540 .",3,3.0,3.0,5.0
neutral,reproduction distribution prohibited .,3,1.0,3.0,1.0
neutral,consequence works council withdrawn petition suspend reorganisation .,3,1.0,3.0,5.0
neutral,"established 1987 , srv group private finnish construction concern operations finland , baltic countries russia .",3,3.0,3.0,5.0
neutral,"initial estimated total value contract 250 000 euros , excluding vat .",3,3.0,3.0,5.0
neutral,"would premature talk dates , volume investment procedure , `` said .",3,2.0,3.0,5.0
neutral,"mr clausen , however , refused comment option nordea would consider buying citadele bank .",3,2.0,3.0,3.0
neutral,nokia capcom announced resident evil degeneration released n-gage later year .,3,3.0,3.0,5.0
neutral,olli-pekka kallasvuo elected vice chairman board .,3,3.0,3.0,5.0
neutral,olli-pekka laine appointed chairman erkki pehu-lehtonen vice chairman board .,3,3.0,3.0,5.0
neutral,risk exposure non-life insurance moving 12-month expenses function non-life insurance excluding expenses investment management expenses services rendered non-life insurance investment portfolio allocation,3,3.0,3.0,4.0
neutral,"secure files online like filling tax return , making backup boring .",3,2.0,3.0,4.0
neutral,"effect may remain short-lived , however .",3,2.0,3.0,3.0
neutral,ipad application joins iphone app part monster 's range mobile applications job hunting .,3,3.0,3.0,4.0
neutral,issue came connection discussion local municipalities concerning sale water industrial facilities .,3,2.0,3.0,4.0
negative,number bodily injury cases quadrupled 2000-2006 .,1,1.0,2.0,5.0
neutral,"purchase price paid cash upon closure transaction , scheduled april 1 , 2009 .",3,3.0,3.0,5.0
neutral,"size extension , 18.5 % already let , gross area 2,830 sq 30,460 sq ft .",3,2.0,3.0,4.0
neutral,terms conditions stock option scheme 2008 available company 's internet pages www.sanoma.com .,3,2.0,3.0,3.0
neutral,"tieto 's service also used send , process receive materials related absentee voting .",3,3.0,3.0,4.0
neutral,"trading code : eli1v number shares : 99,483 price-share : gratuitous transfer , elisa holds total 10,435,023 shares .",3,2.0,3.0,4.0
neutral,"`` wife looking forward getting paycheck , `` quipped recently six-knot current swirled around anchored heavily sponsored jet sled .",3,2.0,3.0,5.0
neutral,"`` tweeple check 's following , cautious clicking urls tinyurls . ``",3,2.0,3.0,5.0
neutral,`` expensive water brand finland moment . ``,3,2.0,3.0,5.0
neutral,15 september 2010 - finnish electrical components maker salcomp oyj ( hel : sal1v ) announced today launch latest twist charger platform .,3,3.0,3.0,5.0
neutral,"total 1,800,000 stock options issued 2003 stock option scheme .",3,2.0,3.0,5.0
neutral,finnish energy company fortum set new stricter target limits short-term carbon dioxide emissions heat electricity production .,3,4.0,4.0,5.0
negative,"finnish food workers ' union sel plans hasten collective bargaining two-day strike would begin 7 april 2010 , finland .",1,1.0,3.0,5.0
neutral,finnish honkarakenne specialises building log houses planning use pine russian karelia .,3,3.0,3.0,5.0
neutral,"finnish konecranes trying acquire italian fantuzzi , manufacturer gantry cranes reach stackers .",3,3.0,3.0,5.0
neutral,finnish publishing printing group ilkka-yhtym+ñ introduced staff smoking ban beginning 2007 company 's three newspapers .,3,1.0,3.0,5.0
neutral,finnish stockmann group 's mail order unit hobby hall launched trial marketing campaign russia .,3,3.0,3.0,4.0
neutral,"according prosecutor , share transactions carried hk ruokatalo proceeded negotiations concerning acquisition swedish meats .",3,2.0,3.0,4.0
neutral,"according tiimari , consumers advised cut away rabbits bow tie contains formadehyde dispose .",3,1.0,2.0,3.0
neutral,"alpina sports lebanon , new hampshire usa based distributor e.g . alpina ski shoes skis , exel ski poles , start ski waxes also peltonen cross-country skis .",3,3.0,3.0,5.0
neutral,among biggest christmas sellers 35 satin bow shift dress styled outfits worn victoria beckham 75 paris hilton prom dress .,3,3.0,3.0,4.0
neutral,"among scandinavian companies present st. petersburg , also named swedish concern ncc , implements projects field asphalt production , road housing construction ( project swedish krona ) .",3,3.0,3.0,4.0
neutral,international conference call audio webcast concerning financial result january-march 2010 begin 14.00 eet .,3,2.0,3.0,5.0
negative,arcelormittal chief executive officer lakshmi mittal already cut output furnaces .,1,2.0,3.0,5.0
neutral,"part plan , board directors decided transfer maximum 330,000 shares held company share issue payment directed aspo management oy , holding company acquired management .",3,2.0,3.0,3.0
negative,"result , 12 people made redundant total 67 persons laid temporarily .",2,1.0,1.0,3.0
neutral,"result , started negotiations banks provisional amendments concerning covenants credit terms .",3,3.0,3.0,5.0
neutral,atria said offer would give swedish company continued ownership control slaughtering cutting operations .,3,3.0,3.0,3.0
neutral,"aug. 17 , 2010 ( curbed delivered newstex ) -- , latest racked , covering shopping retail sidewalks .",3,2.0,3.0,5.0
neutral,bertrand sciard vice chairman board directors aldata solution since april 2007 .,3,3.0,3.0,5.0
neutral,bovine slaughtering cutting kuopio facility transferred kauhajoki slaughterhouse .,3,1.0,3.0,5.0
negative,chief executive officer olli-pekka kallasvuo 's changes tuesday mark third time nine months company reshuffled executives operations nokia loses ground apple 's iphone rim 's blackberry .,1,2.0,2.0,1.0
neutral,"finland-based international machinery rental company ramirent plc ( omx helsinki : rmr1v ) said friday ( 9 may ) president ceo , kari kallio , informed board intention retire year 2009 .",3,2.0,3.0,3.0
neutral,"huhtamaki 's rigid plastic consumer goods operations , mainly europe , separated new reporting segment 1 january 2009 .",3,2.0,3.0,5.0
negative,disappointment see plan folded .,2,1.0,2.0,1.0
neutral,kesko previously published stock exchange release concerning deal 7 february 2007 .,3,2.0,3.0,5.0
negative,"last year , upm cut production , closed mills finland slashed 700 jobs .",1,1.0,1.0,1.0
neutral,less ten people face pension agreements .,3,1.0,3.0,4.0
negative,"( adpnews ) - dec 1 , 2009 - finnish cutlery hand tools maker fiskars oyj abp ( hel : fisas ) said today make redundant total 18 office management staff members subsidiary iittala group ltd. .",1,1.0,2.0,3.0
neutral,"( adpnews ) - dec 30 , 2009 - finnish investment group neomarkka oyj ( hel : nembv ) said today furlough employee unit reka cables ltd less 90 days , starting january 2010 .",3,2.0,2.0,4.0
neutral,managing director timo kohtam+ñki lemmink+ñinen infra nevertheless points continued need infrastructure construction baltic markets .,3,3.0,3.0,4.0
neutral,mr. kari stadigh carry chairman board mr. matti arteva vice-chairman .,3,2.0,3.0,5.0
neutral,"neste oil refineries combined crude oil refining capacity approximately 260,000 barrels day .",3,2.0,3.0,5.0
neutral,"new chairman board directors , mr chaim katzman , give presentation answer questions .",3,3.0,3.0,5.0
neutral,"20 march 2006 , stora enso refused comment news way .",3,2.0,3.0,5.0
neutral,panostaja oyj 's board also decided organisational meeting held upon completion agm implement agm decision concerning board member fees paid shares way shares transferred quarterly basis date following publication quarterly-annual report .,3,2.0,3.0,4.0
neutral,rapala fishing frenzy 2009 .,3,3.0,3.0,5.0
neutral,residents access block planned aleksandri street .,3,2.0,3.0,4.0
